Crop,Nitrogen,Phosphorus,Potassium,Rainfall,Yield
Wheat,105.17368037679914,22.213295486533845,74.63675044235632,116.90866707602461,3286.4433749692303
Wheat,88.94648160825771,27.925229672943082,20.889809745902472,297.0689437374621,3950.699652520627
Maize,69.87663561061642,20.368035905015176,68.54619300938276,217.62231409112047,3304.1497465201933
Wheat,60.42690990105953,45.09033602543913,76.30772318748012,151.30652352219568,3208.648004111574
Cotton,48.46994545705034,32.655016295507316,67.358026946489,212.74353590952356,2576.7597828836224
Wheat,68.39181467892432,58.925788457076344,27.811667592222,115.37342067635097,2341.3303276180955
Wheat,73.05380137661757,27.748682031051914,24.876746290453262,259.9782608537634,3232.640467020009
Rice,94.06583400832588,33.833142812383755,21.25071438846205,285.06561077283277,3934.450954805257
Rice,92.65278594380588,34.313646345661326,57.72471354968426,274.88887764123194,3863.3603159282056
Wheat,45.60865117130056,20.33805984249842,57.780359111593235,168.35152045971256,2902.0971077536583
Maize,71.62074523449263,53.56831812157836,79.21482285309273,165.1536239286737,3733.6435734176825
Rice,54.54230937738895,21.279778405772987,43.88259044624574,107.01752224326,1983.9471124140382
Maize,52.54501642534446,57.60719338916965,39.91437709384981,230.28007174018336,3195.352912729028
Wheat,106.18417197897968,55.68297404374483,57.46549563106355,206.98095683795898,4808.302808077856
Wheat,43.353217337300606,41.42087664343855,69.53652035045565,191.86927426546828,2621.479005924645
Cotton,73.5346300721697,41.743822996451684,76.20643697138011,281.5261906669414,4126.312025033759
Rice,53.45629246132145,46.15111691824625,68.1874499707423,133.57578021656926,2785.093929932175
Wheat,110.34641725427792,35.48200047739548,45.600438836948285,101.93325333803647,3554.414244095042
Cotton,84.56324106200282,45.888891335914224,58.09485411872385,114.66329042415309,3543.8884400346215
Rice,58.51045091014784,21.790735547539477,71.37795960296702,144.67428756547378,2655.268704632332
Wheat,80.19418297331012,22.161905093989063,49.43658129870437,106.65710985269139,3016.8175848247447
Wheat,98.51890877624926,38.28921678478177,33.001198622323564,200.5687421286271,4120.967504824229
Rice,116.6494407135547,41.9848920442414,30.183406384872377,162.8180910467156,3736.0018407932416
Rice,57.63568033963352,55.51270561343276,20.009464674683404,136.09660161362655,2780.39454016311
Rice,110.89454177034762,24.18642535631585,63.09427969887706,250.01681498973244,4019.755535528661
Wheat,114.74432913339922,52.905917087755576,26.66583253075943,140.890265246506,3676.1934082521807
Wheat,113.3136435625653,28.401893491682785,34.63034598175643,237.52102019875863,3870.2080936606653
Cotton,90.83314854895278,35.76334594040127,37.8725798913676,169.85298116952777,3491.3815113419287
Maize,90.38565235477662,32.66409739309651,53.6227916082061,202.3655521325109,3868.1355717869837
Rice,72.25685065470583,36.00621091461596,43.87743663774616,286.773407970264,3577.925536709513
Wheat,100.19183058430303,26.019819922903423,60.480439521389705,107.47032696316256,3641.2525310552364
Wheat,82.50352146807455,40.1428029761422,23.338319559722162,200.0529014954924,3582.9365856041395
Rice,94.19504569826356,52.06570359325469,27.436351655866368,270.88459206552363,4160.799178369058
Maize,74.27663230790364,37.661360415155876,49.952690211996,217.5948496740697,3247.410224084012
Rice,98.51971712345113,39.624543035927964,40.21788727080979,155.37410339303133,3274.941610141535
Maize,105.95772140836392,53.95070341125257,37.74880176508158,179.53622702900685,3626.721240408922
Wheat,51.714900528225286,48.24232458552123,24.021684742251363,236.0531257457149,3167.5500982449385
Maize,106.63437724593824,39.61817634079139,73.74315048488009,278.16237886276065,4220.138253806648
Cotton,83.22372254322458,30.307825927567187,61.50911516750305,108.21327474932232,3187.0878558582426
Wheat,107.57327272721794,55.397069873798664,27.297089409178962,114.30776437807529,3175.3161266016446
Cotton,74.50413650728117,43.08081606762234,23.902757464228436,165.01030472191752,3128.009878154894
Rice,70.3232388306428,28.845904404427735,78.49235200587458,146.5559368874958,3133.977251983568
Rice,113.2048586013778,30.764790105520415,60.87035302637029,152.9861772444812,4113.9089930421105
Rice,60.0935414038721,52.12532355744984,45.047364265624495,144.2539997251762,3164.2949138215395
Maize,107.53698602289145,21.76582248349822,62.10386244534709,139.16500977103155,3872.4856445231812
Wheat,78.72164580075233,59.6836874811528,65.37990718880954,126.12479337385835,3782.8215925170407
Rice,81.12763540410077,25.21406718859167,66.79773214332675,286.7908263590476,3900.705405262469
Rice,64.67746251915872,51.84274101587749,48.67263833918346,128.8378927812306,2627.524798227223
Wheat,85.84337604952125,35.79101267086732,45.792965487490875,140.88075495310724,2873.875586832891
Rice,66.0168957020969,39.68864733149867,20.66168505613402,149.25314479615713,2095.73833282887
Cotton,43.14155313933219,55.22602309858311,75.59342690851028,286.6029746260841,3357.292917549477
Wheat,61.75988842754848,36.51644758356853,56.198472703336584,251.14282672021696,3384.7801377593078
Wheat,40.510323472527254,41.49975014692938,32.189236231398084,257.9398860631029,2698.861071691848
Wheat,118.26838296454854,21.971986496366796,75.1762051652862,120.95165190769961,3703.9811414071723
Cotton,117.2597767855798,20.093898954698126,74.89591410621779,267.26197500313435,4560.250640540014
Wheat,71.6124237977844,29.791994920069037,79.35104986196575,181.6386163634836,3272.2148333215837
Cotton,98.26966834717169,47.22332371675069,72.44339378833874,152.56460524247774,3542.333678842729
Wheat,67.664487872834,24.85059573436547,79.86706326920388,215.15001670406212,3377.2802298448887
Maize,93.68745256687808,24.550478352181976,34.68117128739635,264.4365811633468,3425.351883427475
Rice,104.43440344367832,36.43842432143613,70.53497511195405,255.73043021498188,4233.385631793127
Maize,115.74049957537926,45.91348154432906,69.38169852774587,277.99949651622643,5053.799479853117
Rice,72.01698206797376,48.48287968991722,33.856421553244026,285.6264372030888,3577.170309026375
Cotton,102.66383863648382,27.13802696393499,25.906252940059446,147.6244142855499,3613.5294081892084
Maize,61.274276050569505,23.183525894881697,78.76523082065597,184.77157883385433,3450.5584787591556
Wheat,119.22658430349186,57.61588135782177,37.761473091236624,102.925707841014,3584.88603672939
Rice,42.061567901148095,30.42665530248407,72.25350742806836,275.864331853012,2946.3038777922743
Rice,88.28230452008967,54.13385990434895,20.247629280476232,130.91443029495352,3082.5977040132825
Maize,92.76047853210616,54.53965801851273,21.261488433176133,272.29496246853887,4186.586147323742
Cotton,95.04364456593031,50.900903670501776,47.952278521782105,165.87746439731927,3507.958826880012
Maize,49.63100630312712,26.753344266102804,34.322881036103816,173.62671799622763,2652.783219557233
Cotton,115.08238267785043,52.87205837016801,61.39047700615786,107.82645089677187,4161.094610472785
Cotton,54.494662324006626,50.770022369663465,53.93385953407726,165.37575795306392,2762.8551627835213
Rice,89.82027225918728,43.86891960424869,24.649147847029486,277.6727365602528,3609.0343251157674
Maize,57.814086329846795,33.48808140675811,29.757697778943026,105.10948022432083,2443.800417761126
Maize,64.57731336170167,30.500344170661762,43.28295620350485,181.26549460934507,2905.514693050738
Cotton,83.71668333824995,24.87556848321436,31.136243837325992,106.27992596254823,2476.6538084371527
Maize,73.37547348516611,40.39028267603486,67.53334083463571,174.18468502181298,3263.653636270934
Wheat,52.818048078120505,43.41043502039386,44.964214133196805,134.52812815605824,2576.3029795813
Wheat,53.674912193667865,34.37355962063149,25.605912010549957,150.4436786536744,1995.695042068606
Maize,73.45158305302397,39.01436270723474,49.06057413632749,275.5196746322838,3849.915738586616
Maize,100.58263826204006,34.54057829477067,25.45029086368485,187.2098441243782,3295.853510277911
Cotton,111.83717174782308,45.64024229282805,27.73623832518903,154.75959828038242,2915.9833176790294
Wheat,46.73021298075063,56.050368311862535,34.376589921692315,217.86767559010957,2940.8847884859697
Wheat,71.44831260475209,26.556810481877797,71.57166231484939,128.42139196651647,2777.182120925771
Rice,48.01964509783013,35.25635239612494,75.47675193997831,151.87832148417118,3223.79451541075
Cotton,41.32739845060783,25.63474415803445,69.57546375992415,209.24959352057772,2647.151451979493
Rice,92.93749461151653,44.99775081631328,40.04463304507084,147.50460836961378,3076.4064442071817
Wheat,88.19595535732702,49.154820379543835,36.3467864665299,235.82554748017466,3846.963810543089
Cotton,53.0415291051909,57.27650930389824,52.94934144741435,198.29826045190453,2997.9385102719853
Maize,58.70502664744513,31.154877050438596,63.31118963198674,254.39781405093817,3140.7859205207756
Cotton,41.89662029156147,58.008448234617205,79.6023672896105,289.6489071444937,3821.884098388188
Maize,106.7957764555523,22.53050687282699,27.894242712735572,123.16097786948154,2827.3205481762366
Maize,117.97524768388412,44.120554534583526,22.957519941428266,166.93300199690896,3352.922907573881
Cotton,50.836762943575266,22.2853087737332,61.66135333971626,163.90981257568131,3050.1475350683068
Maize,58.51801710122385,55.75096751047779,69.93354701023434,130.23658386745086,3217.728991787522
Rice,109.47276191575472,41.192362282802165,70.7809267919854,262.0606274666942,4416.878145881945
Wheat,114.11710383649479,46.77393403051184,60.70781294462964,251.975740807758,4481.48260848265
Maize,73.57019062454484,53.2629570364181,77.24094824715122,196.8850941668798,3846.719958513774
Rice,44.04979778152593,26.01242489935875,50.66028581267521,207.55415555892193,2892.753457184489
Maize,43.15134669542555,21.543662477525352,74.82888790017276,111.90882760049925,2154.087384423435
Wheat,85.91598928552084,55.155245836514084,78.06872821949139,211.10147046540914,4136.082023190925
Rice,71.43160871145432,32.5973290983573,70.82944742018645,258.2683048039273,3549.896860155407
Wheat,42.29219420621236,25.159156317086612,38.58551379551724,214.76551471677143,2475.606771927735
Wheat,86.66019138500454,38.738449483483464,31.772939070217717,153.0612740240838,3147.9538164207056
Rice,40.9042029271218,43.932243027840755,52.88720389890911,233.50965446686743,2958.2132370825416
Rice,102.98975665194183,21.238824136900405,47.18088502281131,172.29768599304953,3625.8705141467613
Rice,64.51462581626973,30.99582633028351,72.66550053156398,208.97465685714704,3426.513110036531
Cotton,43.22064024073857,21.31199497107584,26.001900264029224,197.51307265578495,1904.2575275623772
Rice,87.06817767865226,36.81341556781996,35.46440367869111,176.235000193036,2905.3514210153107
Rice,71.81475315464438,55.80400116264977,65.10793667112252,243.77559607882702,3739.841746650933
Rice,117.90403306857196,59.30609645974277,25.699198698638728,276.7752223971763,4931.970167333933
Rice,83.53589300029617,45.4819021401451,39.24586484130201,101.042503695385,2734.2021084516164
Maize,62.019134482960666,26.465507751383672,43.229323643238985,286.72330384607346,3247.784591969465
Cotton,96.75510917071799,56.23397559997223,57.3556277937614,202.30302721664498,3867.3845795542993
Wheat,61.719360203416905,40.64991292800242,29.487958743161876,240.14637607265303,2955.847810570397
Rice,112.3394633126052,26.149972484116724,71.63626942098257,271.1249132351754,4452.4572057982605
Maize,69.97775764059011,56.869066778066454,46.852534127976455,193.420738462854,3727.8517915103666
Maize,83.98948502209642,50.298762028924116,75.02130271283339,266.99481467297807,4314.575075208197
Maize,44.04584830593831,49.268210908926065,48.072194818035896,135.52396389104044,2341.5028276927906
Wheat,74.08969903617846,48.36722815177619,36.502415536444005,131.8335068959629,3626.5203880175827
Rice,106.5890831728796,28.013592843857694,28.50972972126049,231.4942737712307,3716.978582547165
Cotton,104.45190442906735,28.440267668301043,20.22470568267709,274.02860111034744,3649.502315025805
Cotton,57.9454847082821,47.5317199370902,51.929449099090135,278.4852355072079,3878.1441261904984
Maize,58.086325680845015,28.788910004415875,26.429401815615407,228.7480916754493,2681.7876043556466
Wheat,105.38442497705894,37.54686787212195,43.5036658178707,205.09784604186348,4223.73636618741
Wheat,114.43187361354605,51.28007302375765,55.356305674225204,166.27861753930324,3842.4300480260217
Wheat,47.628873701840284,51.35810072391364,36.541153814162016,296.0000831198663,3676.536486291383
Cotton,76.00469115409803,38.130470901034386,30.513457541966915,163.9391373332501,3000.74226974252
Maize,66.99634231713831,51.6875975310098,66.4832973565605,248.83722144631864,4057.9674710534136
Rice,109.65507643659515,53.54487184792227,76.80747033689724,206.39635998100016,4891.827768483139
Cotton,46.6819931744015,46.19103005137041,26.02642507171796,221.70246850506933,2480.1930083678844
Maize,56.89007540464299,29.137034092336805,29.33541946310047,178.69611011772525,2879.443466800827
Maize,100.19746700691954,30.9604712154219,77.60075943516313,292.96462509444956,4063.6848044271424
Rice,44.10350791849724,32.59364621634941,22.267053308734777,214.3364652198542,2217.5436675037054
Rice,79.40283045714314,24.67216430935808,78.65794019302834,287.557526091758,3748.8315873818374
Rice,75.36856277437761,30.926384814797807,20.278668985099326,101.51828323478283,2564.0380127857434
Wheat,66.7520943190999,28.380768972501286,72.42011933907989,214.5341166382242,3347.2326712294484
Rice,71.5657852255139,38.213149992344086,38.43951085926497,243.4373779450543,3306.5399112445916
Maize,82.39524695441864,56.337501914890595,76.31533149063779,249.01603423244362,4203.956773982409
Rice,52.90938867107065,24.17921267015832,39.01671731813513,280.99537635633624,3185.4860004075717
Maize,85.75967026268742,48.81071695789582,59.25837929204336,100.88032180075726,3393.450101132681
Cotton,104.4345863439989,47.49132017652511,24.8019541859562,100.06603185189529,3471.609806333103
Wheat,100.81287438321272,23.830167946534306,34.53978868722434,194.45269215904307,3873.263805115559
Cotton,52.311992375501895,56.902896196232,66.42076078875505,105.85874100107414,2812.61133689637
Cotton,51.93995757931791,42.73888808627278,51.72115122072918,294.9065107324749,3309.257718799933
Maize,61.453949419593066,34.54902084542737,75.67814370722269,144.4130349082784,3152.9899836077198
Cotton,68.88597810728298,50.26154333981226,45.72508450048126,194.53294587296892,2986.937996312343
Maize,72.67644651267861,30.294618336065362,72.18874194883539,112.22752600244472,2785.0604737336735
Rice,94.37577734666762,47.74039348185282,46.93732624869425,204.4096832342517,4012.9156292786492
Rice,44.534434573266836,21.588448302889887,78.75489672211911,175.9912250294817,2697.154200617655
Maize,42.77381633808531,53.57632150437088,77.5900628839326,108.93200577544475,2431.3570952650266
Rice,71.35284503551273,37.92683388085274,39.748202333364816,167.02485333924494,2599.628740898041
Wheat,95.77309537103844,45.46771657431767,73.15542022500819,178.28720404457113,3904.697707891893
Cotton,55.47482743651861,28.849512792267348,70.85668245293895,297.984298254988,3828.703497410875
Wheat,91.32035850050013,47.082948506337914,32.64082383965377,141.5771743838751,3525.192389783767
Cotton,60.786251035223955,50.889611035731065,57.45742404699618,208.95592307401995,3351.901832626075
Rice,110.8868887050813,38.92852747537595,24.36093893538889,297.4631098397257,4696.2586197225255
Wheat,111.65519554132932,44.70907696247177,70.2026432350077,258.40384158802703,4514.142992098685
Rice,63.78297634250612,38.25303695289594,30.472753010209793,298.67350017641775,3370.5831427346952
Cotton,58.39950031705924,55.76365477031382,24.248882083145872,293.6596629320338,2789.28302100771
Maize,72.9043177652985,39.91476722057277,44.01314573232867,197.90790841883086,3109.085188549383
Maize,59.242526814411896,53.67234836115276,54.61532831597861,239.27516997411317,3665.966554750723
Wheat,93.79070746333629,52.05408233080994,71.29501751358626,122.08862538823021,4027.2653586017123
Rice,106.08517476386284,36.42019285393426,78.45455153130419,188.2297650093604,3864.7111419397647
Rice,93.84737047289735,29.203379674299,46.36955075419182,261.8037084533395,3927.970356735618
Wheat,105.94803577994796,36.24328530239084,23.626815379116213,201.06706419542869,3845.307300516881
Maize,71.75937297659793,53.048695031008805,64.94693474155224,240.53980656344638,3783.2234724825976
Cotton,52.50535765670887,29.105301432775693,53.910395373436245,249.15026599685538,2508.3952243508993
Wheat,99.03607579180738,40.97745383430997,46.87348069066779,150.69382824857877,3558.405258307387
Cotton,68.8379604113243,52.2438699184299,38.55613272753138,275.13987458851307,3817.6280826580987
Maize,93.7016660183306,34.13909900513515,50.14391167061214,191.9644861818358,3320.7050002522583
Rice,61.65151535854125,45.6883854801079,40.320776267421856,142.03702072430875,2707.842135792203
Maize,46.49837078453381,29.825262961952582,65.42071206484161,273.0831763576888,2925.6228215697083
Wheat,119.40654363902107,24.371177814726398,52.63362178955846,183.56376122125073,3243.390056135846
Rice,52.49612063444794,51.77536900371425,72.61086644924671,250.06248767594394,3799.4068052837347
Wheat,119.07367951707849,23.958744936348275,52.612634878966524,209.60661444431858,4004.0534581043876
Wheat,118.18239460531578,30.855255803183383,34.2957448003958,176.37435044690008,4121.794121948589
Maize,103.50544831264317,54.2043768798976,71.06551293392867,261.97528300771387,4748.412684540748
Wheat,92.7538369665598,33.85877148314669,53.43314269580264,216.8939863289226,3606.1232413821144
Maize,86.22456402008677,58.92181398056644,32.41046228861367,178.11242048540635,3452.975480415426
Rice,109.28812363022678,59.18937339095439,57.410468597373324,121.91957406702541,4002.7056100369377
Maize,63.15516172955903,30.73104081814227,41.46300589654565,279.0890627533416,3557.36162787087
Rice,77.41449699879016,21.639128889995618,70.66433673752394,107.09391706833331,2975.911103060579
Maize,89.55119754932015,48.20253136821516,47.19798431879257,272.63746967361124,4301.9174101846975
Cotton,72.89523806955928,38.03946010593375,63.586481486445,171.9923049766311,3190.2469621022597
Cotton,74.19891632722144,24.030113758383052,25.73217245817423,227.8677527002812,2771.3164603773093
Wheat,66.42277340016676,48.300912759121715,43.76146077814077,284.43994476713704,3618.8328925392725
Maize,85.13854533476288,21.24699636447685,78.99448618834393,130.34132310077968,3280.405472470837
Maize,108.04596224120928,54.80786761968969,68.5076173686289,213.39009512776204,4054.164532418321
Rice,56.12227024050503,25.54610116453215,29.596448142015717,252.88657247403842,2542.9709010571705
Wheat,114.75464310027532,25.092475149869,36.6658429686353,251.51676654381149,4102.7821141271515
Maize,95.12701229985836,27.02689191874338,39.78894853138166,205.12638291990078,3358.541111493086
Wheat,105.86185701440242,58.410654339682665,59.02193362972674,224.9478919812916,4279.93984812366
Cotton,84.49525541040093,47.72677441015384,65.41968556937934,251.5053988265689,3915.4365737104945
Maize,102.36133611392508,52.05486141854547,64.97159652847458,268.20552755148236,4838.056215556157
Maize,41.296031787157375,35.90539942931012,50.59244337838417,252.36261937517276,3257.37118607901
Wheat,105.47043398236282,33.45250910019822,68.64923227028908,170.80098863624852,3531.056764259251
Maize,43.21110872682932,29.379360271326796,46.2246849654485,299.34528021154665,2956.1272277809558
Wheat,111.193070109029,39.22592113249635,27.432833917733713,186.90053874386086,3893.5184154415174
Maize,119.35701977909146,42.073149341366744,53.866510499228795,104.89294055178668,3866.918015147079
Rice,63.525396974142225,45.270993746110214,77.13808307606641,172.5233903170924,3310.342362251563
Wheat,56.82548450286349,30.28474015994778,67.57961908355068,125.55659091476865,2405.4546971392074
Maize,101.22906910864326,57.946163236119624,54.72203886153454,124.288523145675,3515.505195594348
Cotton,60.242107273620256,26.790339928285434,58.808339620945816,156.30700802137886,2646.2685544943697
Maize,109.24499065377628,58.626126990656495,75.83372162213436,110.67509883545216,4050.8846488342306
Cotton,48.22740737259814,20.59424490030015,45.700567666097626,237.7024376819126,3186.673925255217
Cotton,50.07641571034866,39.24502767267383,39.88364833655824,114.79777684038102,2173.4211237288173
Rice,118.33212440804925,33.33471352466251,78.63449390002694,140.65791108719122,3763.1204841882522
Wheat,93.90711186160037,37.96493655721003,71.80658801062,118.57994289882387,3429.726227588661
Maize,107.75097795431623,42.82658315923156,39.38261507711614,112.63354618060622,3668.3652278911777
Rice,65.94635018812144,37.42356632050836,47.82683584165537,153.55033310790833,2520.4163814982057
Maize,94.11869996164836,36.5938740120638,44.90468774046794,214.379793532074,4017.6174702382227
Cotton,87.53934618468777,49.308936616532264,28.945740720286036,292.9371112893683,3878.5505938435517
Wheat,88.25200960983577,47.43505100345858,77.46915942879554,275.1113308699213,4124.425033077766
Maize,94.60259676301773,53.330851281433915,44.25874587318553,275.186785089065,3761.2910195981663
Maize,86.02873385032788,29.99835924957982,72.51974495827449,135.21340720753153,3486.3921992764185
Cotton,74.32498954421328,44.38114039016254,31.361373660839902,152.98143869956402,2906.1516277736246
Maize,62.07381555044375,43.40779141571416,52.87224863823319,115.27866335906114,2786.014350762822
Maize,101.48650647305615,34.78951243490755,21.437683107456188,255.69366798303702,3511.873501470807
Cotton,58.101794400254896,39.442301676107235,65.85322903053851,113.96326029711238,2667.714502546066
Rice,95.38834449235313,32.55128573222915,54.854833894776704,211.33913416417064,3591.2043278290416
Cotton,58.66662581194613,25.67377590467941,57.53537500818516,149.57511446479015,2662.1656215324338
Rice,90.02641359635632,28.552048426509312,23.103252953279206,148.68912680574894,2770.19010782011
Wheat,99.76626137032231,24.220545856048044,32.66229981251692,298.14501104952103,3520.2420681393473
Rice,57.497111112523136,47.32278300760497,24.45985234121481,251.35596139570748,3786.3246628315133
Rice,44.795464068904664,46.429095724366064,37.33485894822871,267.38787165821003,2732.9043878716357
Wheat,50.47789943953393,58.02425486319491,57.64634046092906,214.39653706880253,3298.704089958888
Rice,88.47975738168203,49.18713654588965,53.97115905904251,274.2028574787498,3650.600192299116
Cotton,107.95571249805884,22.081833550245257,56.72898929680342,229.09810783327057,3421.7034005478954
Rice,43.59974569883395,55.36980695715817,52.95507628267366,289.23474095926906,3449.4141966510574
Wheat,98.7321007233317,54.50700651782903,36.38172774055156,156.26771720912734,3620.0096516271474
Cotton,67.30549167600417,37.732812830907946,34.67044984066551,219.063909156579,3421.6913960291163
Wheat,78.28226959356181,43.43452202111686,28.223581012194877,238.02626958737844,3502.548985250282
Wheat,114.30876398764525,59.043133298900756,70.94425249420952,178.58746100556135,4331.0025016478785
Maize,66.55772037886763,41.29217455392665,56.98876151247467,275.94159648081063,3405.7405979792857
Maize,77.22695471515888,56.212873135043594,31.190660750243588,295.9606326208309,4231.102450158361
Wheat,41.09459318085449,23.321550312407457,30.63256278927437,198.75389827453233,2551.869211782232
Wheat,46.52789760038707,27.642074748347312,72.3821360915682,178.12813096086782,2472.08670007005
Wheat,60.68732729078272,37.630197737652715,64.56385182579916,194.38758571129173,3171.0016429530306
Maize,42.22817926568595,43.39027233349219,59.56394479432228,270.5473491463863,3265.179746341032
Maize,90.51002608386008,52.649114074512006,44.41184645235799,229.09368510363353,3764.1433142939554
Rice,74.1118685441298,59.53048460572747,35.71853385671105,108.95447450361901,3143.2997815999706
Rice,83.85161621824176,35.554059858964656,78.76704578676942,208.43398208914297,3973.751463136381
Wheat,53.971774871706366,21.896625445603398,67.83437450136802,103.46002454819396,2382.2738963413285
Cotton,63.67456235492929,52.04686013181299,38.106753388176585,255.7070742006811,3360.0900374062403
Cotton,93.10595798821801,44.175228763312326,70.85388777670968,165.66245470849276,4117.600755924116
Maize,117.22421789043199,27.941714354728067,65.5359169168809,194.40149642346586,4305.91286866121
Maize,44.033341888176736,39.79313826485681,37.8248329926799,259.7356211815264,2965.1343464769902
Maize,111.23074566842129,49.692409821348974,45.59317125449838,109.2897634571523,3193.540609948503
Wheat,86.15049610489667,50.816471482745754,31.1572067234616,131.7083071183221,3216.620217083575
Cotton,85.1135653404499,39.984736479950485,26.66314666268656,179.59207528902297,3350.9737231889017
Rice,80.02228281662083,32.20858120515437,63.365721970381806,145.98503270911212,2501.8560413108135
Wheat,45.55152687233467,58.94970328153974,36.050711441231996,167.58028515501263,2788.6998253473907
Rice,47.19014813889285,46.53450443825972,69.20356194477522,299.634947578493,3493.8740804004715
Rice,88.07296045272689,36.32950077385195,79.73652269086557,265.08288751476215,4088.833391885386
Wheat,67.27668571484466,31.218528968186096,24.597188835778923,276.7803629920217,2988.6311556125047
Rice,113.38144532621445,49.24411932014249,48.38210750502202,287.41092671315505,4515.623833728655
Cotton,72.52724298875778,29.68733782375071,68.12375355864819,168.18717606283911,3531.909737628659
Rice,51.46251669621129,26.868399558947527,67.33705379247401,159.41539155929453,2607.5939662565074
Cotton,97.17750668016288,41.19335555848281,65.59982949985812,146.81249851441498,3874.969564213677
Cotton,63.46827371528079,31.599495705765676,40.939696118114654,266.02338226162453,3059.553943113609
Cotton,82.03762458847146,45.156205796944604,47.23119534110314,235.910372457037,3860.1045760160478
Maize,95.8266228404136,24.71754699496934,55.698101440488216,147.23439649657547,3315.056735860325
Rice,112.02112889616564,46.19764418269286,78.43643501439543,175.398765842091,4320.116436875025
Wheat,103.37529558413408,31.33186111990809,39.65283625630957,201.34235278655967,3641.7660944735767
Wheat,94.10888542981793,20.00971737738051,75.38863326301146,205.62801145475072,3876.5092442794594
Rice,94.37065459161148,25.077442306967054,36.16141509082965,277.7455457103429,3108.046690309183
Maize,115.67397152256692,57.34461511340376,79.34446792842228,176.11322658944326,4089.3213526340965
Maize,63.66592779972288,54.694185564614315,60.2158212096555,281.7048061001025,3917.269294269612
Cotton,40.08896753569499,29.344361281449473,47.810688821513054,188.27351206395792,1982.3236110807647
Rice,61.7563647518559,51.13487618181965,56.80342568381629,249.27453495847075,3406.994922433956
Rice,57.43131037013952,44.34286372695897,36.35187014241241,286.0508639970112,3346.065762536037
Wheat,92.94676680911985,58.83618845799478,36.450431450688,281.51514079265326,3944.1210481270164
Rice,90.69692798124233,34.94422638136236,26.81327263060963,111.39057345913623,2704.070663167044
Maize,87.4769106163779,47.25842450068685,26.843017862323926,141.14085899531398,3183.715508741252
Rice,41.2994754567563,22.541428896956745,40.86030448813468,195.38108510645503,2651.7199143436683
Wheat,98.3022443560518,35.84989387265624,65.7713286737823,186.31085799062146,3549.294356258036
Cotton,65.88243299883932,58.55270644752722,56.47827005588975,228.1783329674414,3450.4260876986964
Wheat,93.2044791205305,41.559234978004824,26.15507361986125,288.9418101650824,3699.83598759787
Wheat,84.52627428017226,31.515180133393784,71.13419149855466,122.48094225558977,2618.0567869380016
Cotton,67.41847403423257,24.810838525144273,56.08205761940398,190.3717330268481,3059.369783825575
Wheat,50.76610136832862,48.14113360726122,77.65133460708678,138.48220757742786,3194.0872483321796
Wheat,47.55351181283848,45.79424173718907,60.21112804467245,278.8215196795895,3655.8737941510044
Rice,106.52146664897788,34.95754854415098,30.51049182225086,292.9160371603306,3888.8704921253907
Rice,113.47180336652464,58.03765407463337,48.427001738469336,195.74033637807003,3888.991496638052
Cotton,91.98304374114397,20.888112519514014,58.90985585283225,120.80205954562814,3104.8623807291447
Rice,48.27472918883867,32.14895406527303,21.695882062998663,257.05893334453464,2964.304483176649
Rice,72.16217735105926,56.842779451983255,20.894615849288474,239.4282700984798,3425.8326668057452
Wheat,98.31513600841258,32.837417532777614,27.764180035914073,170.93416532206209,3368.3602444826493
Maize,102.38567072080545,30.090113354206814,35.09986610272824,277.4814947937927,4227.887300155285
Rice,49.45748978328709,41.368816397249894,45.77294741124054,295.1663779565414,3135.437836953603
Maize,40.002457507630595,52.952069996821514,49.246428425587304,211.57076982603908,2850.79468681702
Rice,96.9709636704484,24.12587043513444,28.281656536273807,213.14558226885848,3792.183645937015
Rice,68.52769407889645,57.72082838582945,60.403494746949846,159.50270102275556,3278.494105858959
Cotton,60.35850652946082,51.80291524724656,55.768283701792086,216.90120719666282,3033.4427320068457
Cotton,41.03179758316203,27.250010222062077,37.66784593046961,187.9284641049693,2214.5542349286306
Cotton,83.22395254091998,48.48031844792651,20.819593006117522,160.4382053856104,2855.636961295594
Maize,108.09205883407854,35.39834890550229,24.658874921197445,113.43703930478026,3273.501838040635
Wheat,116.61053170180703,36.09178712305275,43.50168653065036,150.541571941825,3495.8289902275937
Rice,85.25959604906313,51.331603697554655,29.238461069941035,139.5709299355329,3208.649796846178
Rice,81.15690621919154,58.51139231922929,42.60917636887825,208.4083969107898,3447.0784633837684
Rice,46.80451083913929,25.066234913887758,57.69095627062131,220.33400435271875,2291.0109639414095
Maize,83.90982412340799,36.825209475152775,52.834245672757014,221.7143448612033,3665.8484757022443
Cotton,70.39832631723158,39.237664323372144,33.87055298824365,177.63620020913584,3002.024296905472
Wheat,88.57082247068615,35.052472678199905,40.629349475525146,184.2459467370992,3471.8671589787073
Maize,71.09810783012374,34.527564948649,56.84187190691904,266.847685928128,3428.5070642445316
Cotton,59.22392987602934,22.09074670246386,71.65130168260691,195.24656270343246,2828.9794097014815
Maize,47.59722201827012,47.42154482250493,65.19280632433264,297.5546664274245,3665.876644199757
Wheat,65.19347556711166,37.448576684801814,53.204001610004894,187.92344600177296,3474.2776196672903
Cotton,47.73158674302018,27.79175210575707,41.73757989898917,229.9161889235678,2762.4183326277607
Maize,54.15175606591872,52.641340092082736,41.903076652508325,110.07259979867916,2681.9677298217953
